player,year,par_4_avg,par_5_avg,drive_avg
Gary Woodland,2015,4.06,4.67,305.5
Derek Fathauer,2015,4.06,4.69,288.8
Mark Hubbard,2015,4.06,4.62,278.5
Michael Putnam,2015,4.06,4.68,288.8
Alex Prugh,2015,4.06,4.61,295.2
Chad Campbell,2015,4.05,4.61,285.2
Byron Smith,2015,4.09,4.71,291.9
Brian Davis,2015,4.06,4.74,275.5
Brice Garnett,2015,4.06,4.75,287.1
D.A. Points,2015,4.07,4.7,280.8
Bo Van Pelt,2015,4.07,4.73,289.5
Fabián Gómez,2015,4.06,4.71,283.2
Heath Slocum,2015,4.10,4.71,275.8
Gonzalo Fernandez-Castaño,2015,4.07,4.72,289.3
Lucas Glover,2015,4.07,4.66,296.9
Jhonattan Vegas,2015,4.06,4.65,299.9
Sangmoon Bae,2015,4.06,4.7,289.8
Carlos Ortiz,2015,4.06,4.56,298.4
Michael Thompson,2015,4.07,4.66,289.3
J.J. Henry,2015,4.06,4.67,292.3
Roger Sloan,2015,4.11,4.75,293.6
Camilo Villegas,2015,4.07,4.67,292.2
Tim Wilkinson,2015,4.08,4.71,279.1
Ángel Cabrera,2015,4.11,4.6,299.7
Robert Allenby,2015,4.10,4.84,282.7
Cameron Tringale,2015,4.06,4.66,281.8
Ernie Els,2015,4.11,4.66,291.7
Nick Taylor,2015,4.07,4.67,292.3
Padraig Harrington,2015,4.11,4.76,290.5
Andres Romero,2015,4.10,4.69,295.3
Sam Saunders,2015,4.08,4.64,293.2
Ricky Barnes,2015,4.09,4.72,283.3
Sung Joon Park,2015,4.09,4.7,283.7
Max Homa,2015,4.09,4.71,294.2
Retief Goosen,2015,4.09,4.72,292.6
Aaron Baddeley,2015,4.10,4.57,294.1
Robert Garrigus,2015,4.12,4.65,301.7
Chesson Hadley,2015,4.08,4.7,290.7
Andrew Putnam,2015,4.12,4.77,278.7
Charlie Beljan,2015,4.12,4.61,309.8
Jim Renner,2015,4.13,4.77,283.3
Matt Every,2015,4.13,4.78,286.6
Andrew Svoboda,2015,4.13,4.72,287.1
Dustin Johnson,2016,3.97,4.54,313.6
Brandt Snedeker,2016,3.98,4.69,292.6
Jordan Spieth,2016,3.98,4.54,295.4
Roberto Castro,2016,3.99,4.6,284.2
Rickie Fowler,2016,3.99,4.58,301.6
Jason Day,2016,3.99,4.51,304.2
Brooks Koepka,2016,3.99,4.61,302.6
Kevin Na,2016,4.00,4.68,279.6
Matt Kuchar,2016,4.00,4.6,285.8
Webb Simpson,2016,4.00,4.69,286.3
William McGirt,2016,4.00,4.68,287.6
Rory McIlroy,2016,4.00,4.46,306.8
Branden Grace,2016,4.01,4.74,295.6
Adam Scott,2016,4.00,4.58,304.6
Steve Stricker,2016,4.01,4.63,278.0
Daniel Berger,2016,4.01,4.64,298.4
Paul Casey,2016,4.01,4.64,295.2
Charles Howell III,2016,4.01,4.57,303.4
Patrick Rodgers,2016,4.01,4.66,300.5
Gary Woodland,2016,4.01,4.55,306.1
Alex Cejka,2016,4.01,4.57,281.5
Marc Leishman,2016,4.01,4.67,295.0
Ryan Moore,2016,4.01,4.71,283.2
Ricky Barnes,2016,4.01,4.74,287.6
Lucas Glover,2016,4.01,4.61,298.3
Russell Henley,2016,4.01,4.69,295.6
Hideki Matsuyama,2016,4.01,4.59,294.5
Chez Reavie,2016,4.01,4.67,287.3
Sean O'Hair,2016,4.01,4.64,302.2
Tim Wilkinson,2016,4.01,4.74,279.3
Andrew Landry,2016,4.02,4.76,294.7
Jason Dufner,2016,4.01,4.64,293.2
Aaron Baddeley,2016,4.01,4.64,291.7
David Hearn,2016,4.01,4.72,281.2
John Senden,2016,4.02,4.67,289.7
Graham DeLaet,2016,4.02,4.72,297.9
Russell Knox,2016,4.02,4.69,285.8
Jason Bohn,2016,4.02,4.63,276.3
Billy Hurley III,2016,4.02,4.71,277.7
Kevin Kisner,2016,4.02,4.67,289.0
Sergio Garcia,2016,4.03,4.61,299.9
Padraig Harrington,2016,4.03,4.69,289.6
Jamie Lovemark,2016,4.02,4.61,304.8
Patrick Reed,2016,4.02,4.57,297.4
Brian Harman,2016,4.02,4.67,289.7
Kelly Kraft,2016,4.03,4.67,289.8
Will Wilcox,2016,4.03,4.67,292.9
Martin Laird,2016,4.03,4.72,298.5
Hudson Swafford,2016,4.02,4.61,306.9
Jhonattan Vegas,2016,4.02,4.6,304.4
D.A. Points,2016,4.04,4.78,282.3
Charl Schwartzel,2016,4.03,4.66,296.7
Si Woo Kim,2016,4.02,4.59,293.5
Johnson Wagner,2016,4.02,4.66,289.4
Scott Brown,2016,4.03,4.75,292.5
Kevin Chappell,2016,4.03,4.66,296.3
Robert Garrigus,2016,4.04,4.66,303.3
Emiliano Grillo,2016,4.03,4.66,294.3
Zach Johnson,2016,4.03,4.65,280.1
Bryce Molder,2016,4.03,4.7,280.2
Nick Taylor,2016,4.03,4.69,296.2
Billy Horschel,2016,4.03,4.69,293.0
Brian Stuard,2016,4.04,4.79,277.7
Ben Crane,2016,4.03,4.69,280.3
Luke Donald,2016,4.03,4.73,282.9
Phil Mickelson,2016,4.04,4.59,294.8
Tony Finau,2016,4.03,4.59,312.2
Luke List,2016,4.04,4.59,306.9
Jeff Overton,2016,4.04,4.73,285.0
Scott Stallings,2016,4.04,4.69,295.5
Brett Stegmaier,2016,4.03,4.64,295.3
Bubba Watson,2016,4.04,4.53,310.6
Sung Kang,2016,4.03,4.68,292.4
Jerry Kelly,2016,4.04,4.69,278.2
Steve Marino,2016,4.04,4.76,292.0
Wes Roach,2016,4.05,4.73,294.7
David Toms,2016,4.04,4.74,269.7
K.J. Choi,2016,4.04,4.72,275.3
Adam Hadwin,2016,4.03,4.66,290.1
J.B. Holmes,2016,4.04,4.68,314.5
Martin Piller,2016,4.05,4.77,286.6
Justin Rose,2016,4.05,4.59,303.9
Stuart Appleby,2016,4.04,4.64,282.7
Jimmy Walker,2016,4.04,4.55,301.3
Stewart Cink,2016,4.05,4.61,296.9
Jason Gore,2016,4.04,4.72,289.2
Luke Guthrie,2016,4.06,4.63,289.3
Chad Campbell,2016,4.04,4.61,287.9
Derek Ernst,2016,4.06,4.71,294.6
Jim Furyk,2016,4.06,4.7,280.8
Retief Goosen,2016,4.06,4.71,288.8
Freddie Jacobson,2016,4.04,4.67,280.3
David Lingmerth,2016,4.04,4.69,284.8
Will MacKenzie,2016,4.04,4.78,285.6
Ryan Palmer,2016,4.04,4.54,304.7
Chris Stroud,2016,4.04,4.66,286.3
Thomas Aiken,2016,4.05,4.67,290.5
Abraham Ancer,2016,4.07,4.8,276.4
Bill Haas,2016,4.04,4.69,289.6
Spencer Levin,2016,4.03,4.67,281.3
Anirban Lahiri,2016,4.05,4.74,291.7
Rod Pampling,2016,4.07,4.7,287.7
Kevin Streelman,2016,4.04,4.71,289.1
Harris English,2016,4.04,4.63,299.2
Chris Kirk,2016,4.04,4.69,285.9
Francesco Molinari,2016,4.06,4.61,286.7
Henrik Norlander,2016,4.05,4.65,288.1
Shane Lowry,2016,4.07,4.78,298.7
Kyle Stanley,2016,4.04,4.71,288.1
Vaughn Taylor,2016,4.05,4.73,287.0
Morgan Hoffmann,2016,4.06,4.63,294.4
Colt Knost,2016,4.05,4.65,269.7
Jon Curran,2016,4.04,4.75,271.9
Jason Kokrak,2016,4.05,4.63,307.4
Scott Langley,2016,4.07,4.68,285.7
Hunter Mahan,2016,4.07,4.75,294.8
Ben Martin,2016,4.05,4.61,288.8
Shawn Stefani,2016,4.05,4.7,292.1
Kyle Reifers,2016,4.04,4.61,287.3
Michael Thompson,2016,4.06,4.62,291.4
George McNeill,2016,4.09,4.78,284.5
Scott Piercy,2016,4.05,4.61,297.9
Boo Weekley,2016,4.05,4.6,291.5
Dicky Pride,2016,4.08,4.74,278.9
Graeme McDowell,2016,4.07,4.69,281.4
Geoff Ogilvy,2016,4.08,4.64,291.9
Tyler Aldridge,2016,4.06,4.72,285.2
Derek Fathauer,2016,4.05,4.71,288.2
Rob Oppenheim,2016,4.08,4.74,281.2
Scott Pinckney,2016,4.06,4.69,296.8
Brendan Steele,2016,4.06,4.58,302.2
Mark Wilson,2016,4.08,4.73,274.7
Blayne Barber,2016,4.06,4.65,289.6
Rhein Gibson,2016,4.09,4.7,297.5
Cameron Tringale,2016,4.06,4.65,285.1
Smylie Kaufman,2016,4.06,4.61,299.0
Sam Saunders,2016,4.08,4.71,291.8
Greg Owen,2016,4.06,4.76,297.7
Rory Sabbatini,2016,4.09,4.77,287.6
Jonas Blixt,2016,4.07,4.63,290.3
Tyrone Van Aswegen,2016,4.05,4.75,288.0
Keegan Bradley,2016,4.06,4.65,300.0
James Hahn,2016,4.06,4.74,290.9
Michael Kim,2016,4.05,4.73,284.3
S.Y. Noh,2016,4.06,4.65,295.3
Louis Oosthuizen,2016,4.09,4.67,294.0
Dawie van der Walt,2016,4.07,4.66,290.2
Zac Blair,2016,4.06,4.76,275.3
Cameron Smith,2016,4.08,4.77,286.3
Tom Hoge,2016,4.07,4.73,289.5
Danny Lee,2016,4.06,4.69,286.6
Mark Hubbard,2016,4.06,4.64,280.2
John Huh,2016,4.07,4.69,284.7
Troy Merritt,2016,4.07,4.69,287.2
Justin Thomas,2016,4.06,4.59,301.3
Steve Wheatcroft,2016,4.07,4.68,286.2
Brendon de Jonge,2016,4.07,4.66,287.5
Daniel Summerhays,2016,4.06,4.62,288.0
Charley Hoffman,2016,4.07,4.67,298.2
Whee Kim,2016,4.08,4.73,287.6
Jim Herman,2016,4.07,4.66,291.1
Vijay Singh,2016,4.09,4.71,289.8
Bronson Burgoon,2016,4.08,4.64,293.1
Patton Kizzire,2016,4.07,4.65,291.3
Erik Compton,2016,4.11,4.69,284.7
J.J. Henry,2016,4.10,4.71,287.3
Peter Malnati,2016,4.08,4.7,279.7
Chad Collins,2016,4.09,4.72,279.3
Ken Duke,2016,4.13,4.68,280.2
Ernie Els,2016,4.11,4.7,292.8
Andres Gonzales,2016,4.09,4.67,294.7
Robert Streb,2016,4.08,4.69,294.7
Chesson Hadley,2016,4.09,4.74,296.5
Brendon Todd,2016,4.11,4.75,280.1
Matt Jones,2016,4.09,4.63,294.8
Ángel Cabrera,2016,4.12,4.81,294.6
Fabián Gómez,2016,4.10,4.66,289.0
Carlos Ortiz,2016,4.10,4.76,298.9
Camilo Villegas,2016,4.10,4.73,287.0
Harold Varner III,2016,4.09,4.56,302.0
Andrew Loupe,2016,4.11,4.58,309.3
Hiroshi Iwata,2016,4.10,4.7,288.8
Robert Allenby,2016,4.16,4.77,282.2
D.H. Lee,2016,4.16,4.72,280.4
Steven Bowditch,2016,4.25,4.89,288.9
Jordan Spieth,2017,3.93,4.59,295.6
Justin Thomas,2017,3.94,4.6,309.7
Paul Casey,2017,3.97,4.63,297.5
Jon Rahm,2017,3.98,4.56,305.8
Hideki Matsuyama,2017,3.98,4.48,303.3
Lucas Glover,2017,3.99,4.65,298.6
Webb Simpson,2017,3.99,4.68,286.5
Tony Finau,2017,3.99,4.56,309.2
Francesco Molinari,2017,3.99,4.61,292.4
Dustin Johnson,2017,3.99,4.52,315.0
Stewart Cink,2017,3.99,4.65,296.7
Chez Reavie,2017,3.99,4.7,285.2
Rickie Fowler,2017,3.99,4.57,300.3
Marc Leishman,2017,4.00,4.59,298.6
Justin Rose,2017,3.99,4.58,300.9
Sergio Garcia,2017,4.00,4.61,301.9
Keegan Bradley,2017,4.00,4.71,299.8
Kevin Na,2017,4.00,4.7,283.7
Daniel Berger,2017,4.00,4.61,296.9
Matt Kuchar,2017,4.00,4.64,285.4
Jamie Lovemark,2017,4.00,4.6,304.9
Ian Poulter,2017,4.00,4.64,283.5
Xander Schauffele,2017,4.00,4.62,306.8
Brandt Snedeker,2017,4.00,4.66,281.6
Robert Garrigus,2017,4.00,4.68,300.7
Patrick Cantlay,2017,4.01,4.56,298.9
Kyle Stanley,2017,4.00,4.59,296.5
Trey Mullinax,2017,4.01,4.68,309.6
Jason Dufner,2017,4.01,4.7,294.6
Charley Hoffman,2017,4.01,4.58,298.7
Charles Howell III,2017,4.01,4.64,296.9
Pat Perez,2017,4.01,4.59,290.9
Seamus Power,2017,4.01,4.58,298.1
Bill Haas,2017,4.01,4.64,293.0
Zach Johnson,2017,4.01,4.75,286.9
Rory McIlroy,2017,4.02,4.54,317.2
John Huh,2017,4.01,4.74,287.1
Tag Ridings,2017,4.02,4.71,301.6
Chad Campbell,2017,4.01,4.64,285.6
Bud Cauley,2017,4.01,4.64,295.9
Brian Harman,2017,4.01,4.67,289.9
Michael Kim,2017,4.01,4.67,289.6
Jim Furyk,2017,4.03,4.75,271.4
Sam Saunders,2017,4.02,4.67,293.6
Russell Henley,2017,4.01,4.63,298.0
Shane Lowry,2017,4.03,4.7,296.4
Brendan Steele,2017,4.02,4.64,300.4
Graham DeLaet,2017,4.02,4.67,301.1
Andres Gonzales,2017,4.02,4.65,299.2
Louis Oosthuizen,2017,4.03,4.64,296.3
Retief Goosen,2017,4.04,4.81,291.8
Cameron Percy,2017,4.03,4.66,292.5
Shawn Stefani,2017,4.03,4.65,294.0
Brandon Hagy,2017,4.03,4.56,312.7
Matt Jones,2017,4.04,4.68,302.6
Martin Laird,2017,4.02,4.65,296.9
Rory Sabbatini,2017,4.03,4.58,291.6
Vaughn Taylor,2017,4.02,4.69,282.4
Camilo Villegas,2017,4.03,4.7,288.7
Chris Kirk,2017,4.03,4.75,287.0
Steve Wheatcroft,2017,4.05,4.74,280.5
Zac Blair,2017,4.02,4.74,272.7
Kevin Kisner,2017,4.02,4.64,289.5
Gary Woodland,2017,4.02,4.6,307.6
Tim Wilkinson,2017,4.04,4.71,279.5
Ryan Armour,2017,4.04,4.66,278.8
Ryan Blaum,2017,4.03,4.69,284.1
Jason Day,2017,4.04,4.59,306.2
Sebastián Muñoz,2017,4.05,4.75,296.0
Ollie Schniederjans,2017,4.03,4.63,300.7
Julián Etulain,2017,4.04,4.71,293.5
Rafa Cabrera Bello,2017,4.04,4.77,291.7
Jim Herman,2017,4.04,4.67,292.5
William McGirt,2017,4.03,4.72,285.2
Martin Flores,2017,4.04,4.67,300.6
Kevin Streelman,2017,4.03,4.7,294.0
Mark Anderson,2017,4.06,4.69,283.8
Ben Crane,2017,4.04,4.76,278.5
Brett Drewitt,2017,4.06,4.84,286.4
Gonzalo Fernandez-Castaño,2017,4.05,4.67,292.1
Brian Gay,2017,4.04,4.66,278.7
Adam Scott,2017,4.05,4.67,307.0
Sung Kang,2017,4.03,4.61,296.4
Phil Mickelson,2017,4.04,4.54,293.5
J.T. Poston,2017,4.04,4.64,295.5
Chris Stroud,2017,4.05,4.63,286.8
Brian Campbell,2017,4.06,4.76,296.0
Fabián Gómez,2017,4.05,4.63,285.1
Ryo Ishikawa,2017,4.06,4.79,288.8
Russell Knox,2017,4.04,4.67,288.6
Patrick Reed,2017,4.03,4.65,295.6
Robert Streb,2017,4.03,4.74,294.3
Richy Werenski,2017,4.04,4.67,291.2
Emiliano Grillo,2017,4.04,4.76,293.3
Kevin Tway,2017,4.04,4.58,309.2
Luke Donald,2017,4.07,4.71,278.5
Adam Hadwin,2017,4.03,4.66,291.3
Scott Piercy,2017,4.05,4.7,295.9
Kyle Reifers,2017,4.04,4.75,286.1
Michael Thompson,2017,4.06,4.77,284.8
Tom Hoge,2017,4.08,4.7,285.1
Hudson Swafford,2017,4.04,4.61,305.1
Aaron Baddeley,2017,4.06,4.7,292.6
James Hahn,2017,4.04,4.68,293.9
Luke List,2017,4.04,4.5,311.5
Boo Weekley,2017,4.05,4.66,289.9
Steven Alker,2017,4.06,4.72,276.9
Branden Grace,2017,4.06,4.64,292.0
Brooks Koepka,2017,4.05,4.52,311.1
Ben Martin,2017,4.05,4.69,291.7
Cameron Smith,2017,4.05,4.63,292.6
Charl Schwartzel,2017,4.06,4.58,299.1
Scott Stallings,2017,4.05,4.65,297.6
Scott Brown,2017,4.04,4.7,289.0
Sean O'Hair,2017,4.05,4.66,297.5
D.A. Points,2017,4.06,4.7,278.1
Byeong Hun An,2017,4.06,4.8,300.3
Danny Lee,2017,4.04,4.72,291.1
Billy Horschel,2017,4.05,4.79,300.1
Anirban Lahiri,2017,4.06,4.61,297.0
Geoff Ogilvy,2017,4.06,4.76,286.5
Tyrone Van Aswegen,2017,4.04,4.73,287.2
Blayne Barber,2017,4.06,4.73,291.2
David Lingmerth,2017,4.06,4.66,290.6
Ryan Moore,2017,4.05,4.61,288.0
Harold Varner III,2017,4.04,4.66,302.4
Johnson Wagner,2017,4.07,4.72,288.1
Ryan Brehm,2017,4.06,4.63,311.5
Rick Lamb,2017,4.09,4.66,298.0
Jimmy Walker,2017,4.07,4.7,295.7
Harris English,2017,4.06,4.75,301.9
Graeme McDowell,2017,4.08,4.71,279.5
Ryan Palmer,2017,4.08,4.69,303.2
Bubba Watson,2017,4.07,4.62,305.8
Billy Hurley III,2017,4.06,4.7,276.9
Søren Kjeldsen,2017,4.09,4.74,273.6
J.J. Spaun,2017,4.05,4.68,291.5
Nick Taylor,2017,4.05,4.59,291.6
Ricky Barnes,2017,4.05,4.67,284.9
Nick Watney,2017,4.07,4.68,300.9
Kevin Chappell,2017,4.05,4.61,305.0
Morgan Hoffmann,2017,4.05,4.65,293.9
Alex Cejka,2017,4.06,4.73,282.1
Chad Collins,2017,4.08,4.67,281.4
Bryson DeChambeau,2017,4.05,4.66,299.4
Jason Kokrak,2017,4.05,4.72,306.4
Smylie Kaufman,2017,4.07,4.68,304.8
J.B. Holmes,2017,4.07,4.66,307.5
Whee Kim,2017,4.07,4.61,290.0
Grayson Murray,2017,4.06,4.67,308.2
S.Y. Noh,2017,4.06,4.67,298.5
Jonathan Randolph,2017,4.08,4.72,287.7
Miguel Angel Carballo,2017,4.10,4.72,288.1
Derek Fathauer,2017,4.07,4.66,286.5
David Hearn,2017,4.06,4.67,281.0
Hunter Mahan,2017,4.08,4.69,294.5
Dominic Bozzelli,2017,4.09,4.67,294.4
Spencer Levin,2017,4.07,4.7,279.0
Troy Merritt,2017,4.08,4.68,290.2
K.J. Choi,2017,4.09,4.67,282.2
Peter Malnati,2017,4.07,4.73,282.3
C.T. Pan,2017,4.07,4.68,287.2
Jhonattan Vegas,2017,4.06,4.62,301.3
Wesley Bryan,2017,4.06,4.74,279.8
Greg Chalmers,2017,4.08,4.74,278.0
Ken Duke,2017,4.08,4.71,274.2
Brad Fritsch,2017,4.11,4.67,288.3
Mark Hubbard,2017,4.08,4.71,282.7
Bryce Molder,2017,4.08,4.73,277.0
Patrick Rodgers,2017,4.08,4.72,306.3
Patton Kizzire,2017,4.08,4.78,293.0
Nicholas Lindheim,2017,4.11,4.76,287.1
Cody Gribble,2017,4.08,4.71,297.2
J.J. Henry,2017,4.07,4.64,294.1
Kelly Kraft,2017,4.09,4.77,291.9
Jonas Blixt,2017,4.10,4.62,288.8
Roberto Castro,2017,4.10,4.73,280.5
Daniel Summerhays,2017,4.07,4.71,287.1
Ernie Els,2017,4.13,4.8,284.7
Brian Stuard,2017,4.08,4.73,272.6
Jason Bohn,2017,4.10,4.83,275.9
Andrew Loupe,2017,4.14,4.8,311.3
Mackenzie Hughes,2017,4.07,4.63,294.3
Cameron Tringale,2017,4.09,4.68,280.9
Rod Pampling,2017,4.11,4.75,287.8
Carl Pettersson,2017,4.14,4.71,280.2
Brett Stegmaier,2017,4.11,4.78,288.7
Si Woo Kim,2017,4.14,4.75,289.8
Steven Bowditch,2017,4.22,4.93,287.3
Matt Every,2017,4.18,4.62,297.7
Dustin Johnson,2018,3.93,4.47,314.0
Justin Rose,2018,3.93,4.53,303.5
Justin Thomas,2018,3.95,4.49,311.8
Webb Simpson,2018,3.96,4.54,293.7
Rickie Fowler,2018,3.97,4.57,299.8
Jordan Spieth,2018,3.97,4.55,299.8
Tiger Woods,2018,3.97,4.57,303.6
Jon Rahm,2018,3.97,4.57,308.9
Zach Johnson,2018,3.98,4.63,289.8
Ryan Moore,2018,3.98,4.62,289.2
Jason Day,2018,3.98,4.56,310.0
Tony Finau,2018,3.99,4.49,315.1
Hideki Matsuyama,2018,3.98,4.63,302.0
Henrik Stenson,2018,3.97,4.55,291.5
Kevin Streelman,2018,3.98,4.63,295.1
Chris Kirk,2018,3.99,4.61,289.8
Joel Dahmen,2018,3.99,4.66,295.8
Bryson DeChambeau,2018,3.99,4.51,305.7
Chez Reavie,2018,3.99,4.73,286.5
Brooks Koepka,2018,3.99,4.49,313.4
Matt Kuchar,2018,3.99,4.66,288.0
Rory McIlroy,2018,3.99,4.51,319.7
Tommy Fleetwood,2018,3.99,4.48,306.9
Hunter Mahan,2018,3.99,4.66,296.9
Kevin Na,2018,3.99,4.62,289.6
Johnson Wagner,2018,3.99,4.62,286.1
Andrew Putnam,2018,4.00,4.7,293.8
Kyle Stanley,2018,4.00,4.64,295.7
Aaron Wise,2018,4.00,4.63,302.9
Tyrrell Hatton,2018,4.00,4.67,298.8
Patrick Reed,2018,4.00,4.6,298.1
J.J. Spaun,2018,4.00,4.63,298.2
Rafa Cabrera Bello,2018,4.00,4.61,295.1
Patrick Cantlay,2018,4.00,4.56,303.1
Stewart Cink,2018,4.00,4.66,298.1
Adam Hadwin,2018,4.00,4.7,289.4
Bubba Watson,2018,4.00,4.54,313.1
Billy Horschel,2018,4.00,4.52,295.4
C.T. Pan,2018,4.00,4.63,292.7
Phil Mickelson,2018,4.00,4.56,300.3
Brandt Snedeker,2018,4.00,4.64,293.1
Abraham Ancer,2018,4.01,4.63,296.1
Austin Cook,2018,4.01,4.67,292.3
J.T. Poston,2018,4.01,4.73,300.7
Brian Stuard,2018,4.01,4.73,278.9
Brian Gay,2018,4.01,4.61,282.9
Matt Jones,2018,4.01,4.64,304.5
Peter Malnati,2018,4.01,4.71,290.9
Francesco Molinari,2018,4.01,4.61,301.0
Marc Leishman,2018,4.01,4.65,298.5
Cameron Percy,2018,4.02,4.51,295.6
Scott Piercy,2018,4.01,4.63,296.6
Emiliano Grillo,2018,4.01,4.64,295.2
Rory Sabbatini,2018,4.01,4.57,292.3
Charles Howell III,2018,4.01,4.61,300.9
Troy Merritt,2018,4.01,4.62,295.4
Nick Watney,2018,4.01,4.69,307.5
Ben Crane,2018,4.02,4.7,281.1
Alex Noren,2018,4.02,4.56,299.2
Brian Harman,2018,4.01,4.64,291.9
J.B. Holmes,2018,4.02,4.63,306.1
Ryan Armour,2018,4.01,4.61,283.5
Blayne Barber,2018,4.02,4.62,294.7
Beau Hossler,2018,4.01,4.63,300.0
Russell Knox,2018,4.02,4.66,291.7
Jamie Lovemark,2018,4.02,4.6,303.2
Sam Ryder,2018,4.02,4.63,297.3
Cameron Smith,2018,4.02,4.58,298.4
Gary Woodland,2018,4.02,4.52,313.5
Dominic Bozzelli,2018,4.02,4.74,297.0
Jason Kokrak,2018,4.02,4.58,309.5
Chesson Hadley,2018,4.02,4.61,300.0
John Huh,2018,4.02,4.67,287.1
Peter Uihlein,2018,4.02,4.58,302.2
Zac Blair,2018,4.03,4.66,279.5
Charley Hoffman,2018,4.02,4.65,299.5
Louis Oosthuizen,2018,4.03,4.67,299.8
Michael Thompson,2018,4.03,4.63,296.4
Ben Martin,2018,4.03,4.72,289.6
Hudson Swafford,2018,4.03,4.61,302.8
Alex Cejka,2018,4.03,4.65,286.7
Nicholas Lindheim,2018,4.03,4.73,293.5
David Lingmerth,2018,4.03,4.67,285.4
Ryan Palmer,2018,4.03,4.57,305.2
Ian Poulter,2018,4.03,4.62,293.6
Byeong Hun An,2018,4.02,4.62,307.9
Aaron Baddeley,2018,4.03,4.67,295.3
Denny McCarthy,2018,4.03,4.63,295.4
Keith Mitchell,2018,4.02,4.56,312.6
Pat Perez,2018,4.03,4.66,290.9
Keegan Bradley,2018,4.02,4.57,299.6
Paul Casey,2018,4.03,4.57,304.3
Martin Laird,2018,4.03,4.6,299.0
Corey Conners,2018,4.02,4.63,303.3
Kiradech Aphibarnrat,2018,4.05,4.64,294.7
Daniel Berger,2018,4.03,4.6,297.7
James Hahn,2018,4.03,4.61,298.7
Nate Lashley,2018,4.05,4.64,293.9
Danny Lee,2018,4.03,4.73,290.6
Seamus Power,2018,4.03,4.6,302.6
Brendan Steele,2018,4.04,4.64,310.3
Steve Wheatcroft,2018,4.04,4.64,288.9
Andrew Landry,2018,4.03,4.72,291.1
Luke List,2018,4.03,4.57,314.6
Jimmy Walker,2018,4.03,4.74,299.0
Robert Garrigus,2018,4.03,4.73,307.9
William McGirt,2018,4.03,4.68,289.3
Jim Furyk,2018,4.05,4.68,280.5
Russell Henley,2018,4.04,4.67,293.0
Mackenzie Hughes,2018,4.04,4.71,294.9
Kevin Kisner,2018,4.03,4.58,290.8
Jason Dufner,2018,4.04,4.68,297.1
Branden Grace,2018,4.04,4.64,298.9
Anirban Lahiri,2018,4.03,4.7,294.0
Chris Stroud,2018,4.04,4.71,289.8
Kevin Chappell,2018,4.04,4.62,308.6
Ollie Schniederjans,2018,4.03,4.64,301.4
Adam Scott,2018,4.04,4.64,304.6
Lucas Glover,2018,4.05,4.6,297.7
David Hearn,2018,4.05,4.65,285.1
Vaughn Taylor,2018,4.04,4.62,286.1
Matt Atkins,2018,4.06,4.72,301.4
Wesley Bryan,2018,4.05,4.74,280.4
Tom Hoge,2018,4.03,4.62,291.4
Trey Mullinax,2018,4.05,4.61,318.3
Ryan Blaum,2018,4.04,4.64,289.0
Bronson Burgoon,2018,4.05,4.56,302.8
Fabián Gómez,2018,4.04,4.63,291.1
Richy Werenski,2018,4.04,4.63,291.8
Lanto Griffin,2018,4.05,4.6,302.5
Conrad Shindler,2018,4.06,4.59,291.3
Kyle Thompson,2018,4.08,4.79,285.3
Jonathan Byrd,2018,4.06,4.61,291.7
Shane Lowry,2018,4.06,4.7,300.7
Sean O'Hair,2018,4.06,4.64,302.7
Xander Schauffele,2018,4.04,4.61,304.9
Scott Stallings,2018,4.04,4.63,299.7
Shawn Stefani,2018,4.05,4.59,299.6
Brett Stegmaier,2018,4.06,4.61,295.4
Bud Cauley,2018,4.07,4.66,295.4
Brice Garnett,2018,4.04,4.64,296.7
"Ted Potter, Jr.",2018,4.04,4.67,286.0
Patton Kizzire,2018,4.04,4.61,298.7
Harris English,2018,4.05,4.62,302.4
Stephan Jaeger,2018,4.05,4.58,299.2
Brandon Harkins,2018,4.04,4.62,303.1
J.J. Henry,2018,4.05,4.71,291.8
Graeme McDowell,2018,4.07,4.69,293.2
Grayson Murray,2018,4.06,4.79,307.3
Ethan Tracy,2018,4.06,4.73,299.0
Kevin Tway,2018,4.04,4.56,310.1
Bill Haas,2018,4.06,4.66,296.2
Whee Kim,2018,4.05,4.7,285.8
Kelly Kraft,2018,4.05,4.74,288.6
Billy Hurley III,2018,4.07,4.72,284.0
Sam Saunders,2018,4.06,4.58,302.8
Roberto Díaz,2018,4.06,4.72,286.3
Scott Brown,2018,4.05,4.72,292.6
Retief Goosen,2018,4.09,4.73,296.2
Cody Gribble,2018,4.07,4.76,301.0
Patrick Rodgers,2018,4.05,4.65,303.5
Chad Campbell,2018,4.06,4.7,286.5
Charl Schwartzel,2018,4.08,4.73,299.5
Ben Silverman,2018,4.06,4.65,290.2
Talor Gooch,2018,4.07,4.7,298.9
Tom Lovelady,2018,4.06,4.57,315.9
Jonas Blixt,2018,4.08,4.73,293.1
Tyler Duncan,2018,4.05,4.66,294.4
Adam Schenk,2018,4.06,4.68,305.5
Daniel Summerhays,2018,4.12,4.69,287.1
Rod Pampling,2018,4.09,4.82,288.4
Nick Taylor,2018,4.06,4.63,292.7
Rob Oppenheim,2018,4.08,4.65,285.2
Michael Kim,2018,4.08,4.67,289.9
Ricky Barnes,2018,4.10,4.55,290.6
Martin Flores,2018,4.07,4.69,300.0
Satoshi Kodaira,2018,4.12,4.78,293.6
